label,sentence
0,所以啊，出门旅行，尤其是出国游，请一定要先研究当地的风俗习惯。要是如同这位俄罗斯男子一样，真的有生命危险也说不定啊~//@橙子hzz: [衰][衰]
0,我的十一假期就这样被值班和装修占据剥夺鸟[泪][泪]
1,马上要上6666了，我将要为这个幸运的粉丝准备一份小礼物。若是北京、南京、深圳三地的同志，本人本月将会邀请一起看电影。若是其他地区的同志，本人将会赠送一个小惊喜。[哈哈]求扩散@粉妖怪 @京城浩子哥 @李不爽 @TC黎亮
0,[晕]//@捷才教育:回复@潇洒张大旺:额!感觉会被冻死的。[汗] //@潇洒张大旺:事后了解 有人说这哥们儿常年酗酒 这次肯定又喝高了 有人说这哥们儿 精神上有点瑕疵 唉 大下雨天 就在公交站台上睡着了 冷风呼呼吹 雨水哗哗流 这哥哥也算是“一日风流”啊。。。 //@捷才教育:扶，找个证人一起扶。
0,六一！六一！六一！我只过这个节！！！[呵呵][泪][泪]
1,天气降温，注意保暖哇[可爱]
1,#带着微博去恩施大峡谷# 重在参合 [哈哈] 【乘缆车上山，穿越“天衣无缝”的七星门，来到绝壁长廊，站在悬空栈道上面，欣赏白云在群峰中升腾，清风拂面，人如鸟翔，武陵风光尽在眼前，远处的村寨若隐若现，恍如仙境一般，观云卷云舒，望斗转星移】@恩施旅游集团 @恩施大峡谷官方微博 @新浪湖北旅游
0,莫名的悲伤?为毛我从来没有感受到过?看来爷是真没有小女子的情怀了…[泪]
1,@北京万豪酒店 @北京海航大厦万豪酒店 @北京JW万豪酒店 @北京国航万丽酒店官方微博 @北京人济万怡酒店 @北京紫檀万豪行政公寓 @STEPHEN北京万豪行政公寓 [可爱]
0,那本绿的竟然没有[泪]
0,英国人真是孤陋寡闻，不说宋元至明清的大家山水画，就赵佶那幅瑞鹤图就随便秒杀第一、二、五//@装呆鱼: 这个好玩。//@音啤: 一比较，我发现梵高的天空我最不喜欢[衰]//@王大爷171: 转发微博。
0,崩溃的天气，锅也快自燃了[抓狂]
1,"锦府盐帮，来了好几次，个人觉得菜品的味道还是不错的，环境挺好的，尤其是楼上的小隔间，天气暖和的时候外面的小花园不错,每次来这里我都想到那家小馆，不知道为什么，推荐喜欢盐帮菜的亲们来吧。[嘻嘻][嘻嘻][呵呵][呵呵]"
0,官员靠放，环保靠吹！[衰]//@于金平V博: 转发微博
0,今天七夕，，某人收到花了似乎很开心！我不开心！！！！[抓狂][抓狂][抓狂][抓狂]
1,为了响应@左眼失聪 的号召，未来一周内，俺的任何微博（包括但不限于转发、原创、评论、回复）都将带有[挖鼻屎]表情。特此告知各位领导[嘻嘻][鼓掌][挖鼻屎][挖鼻屎][挖鼻屎][挖鼻屎]
1,确实如此[鼓掌][花心] //@爱上创意家居:丽江――带着相机来，带着故事走。[爱你]@爱上云南丽江
1,你将是我的骄傲亲爱的99级唯一女摄影[爱你] //@张晓颖导演:这是三部曲中能称为作品的，我的新作预告片，请大家捧场@向灼 @许卓人 @杨林ZSTH @杨宁的围脖 @雷载兴@自在vivi刘 @金铁木 @张红峰的纪实影像 @傅虹? @王宣智 @王彤羽 @黄小蕾 @魏来Lwei
0,每逢佳节胖三斤[衰] //@胡拾之: //@海弘bobby: @关熙潮 您老可多多当心吧![嘻嘻]
0,鸭子拍的挺清楚的//@张雅哲7_7: 回复@李小兔oo:[抓狂]@孙祥君80 他他他！他告诉我全自动的！搞个日本相机姐不会调哇！ //@李小兔oo:你敢再拍难看点吗？
1,总之我是饿了！[可怜] //@苏州香格里拉大酒店:饭点转发不算报复社会吧[哈哈]
1,这不是刺激我吗 哈哈//@丰石园-谷峰: 我要替藏家保密啊。 //@郭月晨:哈哈 来了 打开看看啊 //@丰石园-谷峰: 他在偷菜 //@大匠之门李笑天:老郭不出声呀[嘻嘻][嘻嘻] //@丰石园-谷峰:哈哈，笑的很灿烂。@巴林石丰石园-谷海明
0,//@ZJ华府:强拆和维稳，当今中国之特色！[怒]//@徐昕: [拳头]//@强冷空气v: [拳头] //@我叫鱼羊: [拳头]//@声音法治周刊:多转一次，宝成就多一分安全[拳头]
0,[晕] //@神秘的风水学:道家辟邪伏魔手印诀
0,谁给我传个那104Mb的csdn用户名密码库，，，我真查到我2000年的古董帐号被漏了，可惜看不到具体是哪个邮箱。。。在这里可以查，http://t.cn/SfGkXo 还好原来那个密码已经基本停用了，现在总共用7级密码管理不同帐号，这要是让我全改一遍直接变NC了。。。。[衰]
1,"很简单的做法,很出彩的创意,很精艳的视觉!新年PARTY的绝好东东啊![可爱]"
1,我家的兔子[哈哈]//@王丽_Umi小?: 哇...好可?...[可怜][可怜]
1,估计没人领养这二位 太费粮食 //@嘻哈包袱铺官方微博:[鼓掌][给力]
0,回龙观。。。[吃惊]//@杨??的马甲: 可怜的姑娘 。一定要把凶犯毙了 就为点钱 何必把人弄死 TD [抓狂][怒][怒][怒][怒][怒] //@下雪天--爽爽: 什么世道啊！唉！[怒] //@薛瑞丰: //@望京网: 单身出门的女性一定要小心…哎…你说劫财就罢了…还害命… [泪]
0,就应该让那些贪官们，不负责任的人们都给遇难的人陪葬，真TM没人性，当你们捞钱的时候，想一想这钱上沾了多少人的血！//@李小妮：不行了[泪] //@潘石屹:// @唐正茂 :[泪][泪][泪] 相信这个小天使会得到特别的爱// @赖楚珊 :无
0,好！就这么定义了！[ok]//@梦游的思想:3.15打假，3.16行动。。。？！[晕]
1,活动不错哟//@心三明治: 今天银装素裹的世界让人好惊喜呀??小编也要继续充当圣诞老人给大家派发?我家宝贝#有奖取名#不断征集中，发挥聪明的小脑袋无限创意吧[围观]不管是好听的好玩的别致的响亮的，只要一经采纳，就奖励心三明治价值3000元的会员卡呀[鼓掌]礼物准备好了、你准备好了没？[奥特曼]
1,我连名字都没排上！[哈哈] //@劳毅波广州大波波:我敬老[哈哈] //@武旭峰:排名不分先后。虽然波波牛XX。//@广东阿茂:这排名是否是官本位?怎么波叔排得这么后?//@武旭峰:标准粤粗粗！ //@广东阿茂:“牛叉叉”系吾系粤粗吖！？ //@劳毅波广州大波波:你牛叉叉，我们现在才喝上一杯热茶[晕][泪]
1,哈 好文案 对抗敌手有一套 //@数据挖掘与数据分析:铁棍横扫，无招可挡，若要抵抗，铁棍加粗![哈哈]
0,我要去[抓狂][泪][爱你] //@童话77:转发微博
0,[衰]KFC//@淑女更邪恶: 人性呢？！
1,展台好漂亮[鼓掌]
1,哈哈哈哈 //@duan001:查了下，双鱼[挖鼻屎] //@姓王名山:一物降一物//@素蕾素蕾: 以前特别不理解这些大佬对王石、王功权的支持，现在豁然开朗，谁没有几个京郊别墅里的红粉小佳人呢！//@任志强: [哈哈][哈哈]
0,清晨，伴着一道朝霞，我梦着飘到此地，当醒来时，已全然不知自己何去何从。困死我啦[晕][晕][晕]
0,落汤鸡一个。[泪]浑身上透心凉，冰冰凉，都能拧出水了。北京大暴雨。
0,帮朋友转，希望尽快抓到凶手！//@午夜摇头的狗: 置顶微博帮转，一定要找到这个畜生[怒]//@于洪春yhc: 转发微博
0,[哈哈] 太能扯了~~//@宝贝卷卷渐渐恢复了平静：[汗] 人类已经无法阻止阿三了~//@只喝牛二：//@RH_双手插兜是流氓: [汗]//@德罗巴尼一世: 我操我操，哎哟我操[晕] //@公民列宁：[汗] //@低调的焰火：[晕]//@王哲林: [吃惊]
1,谢谢您啦！总能给我们留下倩影！今天小紧张居然唱错了好多，丢脸呀…早知道您来我就把互动奖品给您带来了！哈哈[哈哈]
1,移动的逆袭――移动4G初体验评测。使用HTC One Max手机，经历从京承高速东三环等路线和四栋楼宇。整体感觉，没达到四环内全覆盖，三环内覆盖极好。道路使用胜过联通3G，室内覆盖稍逊。大家关心的流量和资费也有讨论。个人决定把移动4g手机作为主力机了。[嘻嘻]
1,下图后面那一对儿也太抢戏了吧??咱不带这么腻的。。[爱你][酷][嘻嘻]@演员刘欣 @邵峰的微薄
0,我们尽快尽快 不行卢米来扮演下007[偷笑]//@韩公子阿兰:开了没有啊我的007怎么办啊[抓狂][抓狂][抓狂][抓狂]@胡其鸣Jimmy  //@卢米埃影业:一百元能买三张影票和会员卡一张，来晚了没了哟。
0,再不锻炼身体我会很快挂掉！再不能凑合下去了！[衰]
1,不错啊，想起@刘森华peter仔仔 的名片上的头像了，也想要张，怎么做？[哈哈]//@无须豆蔻: 喜欢呢，谢谢亲
1,讲述乔布斯生前传奇，如何改变世界？[鼓掌][鼓掌][鼓掌]@卢米埃影业
0,现在的城管比当年的红卫兵厉害多了[怒]//@石小杰微博: 小商贩有多大罪给带手铐呀!@侯宁 //@石小杰微博:[怒]// @导演高晓舰 : 你越害怕、越攻击，我越要转！再转！转转转！！！[弱][弱][弱] @宋体金 @别志平 @中俊崔春婷 @央视淇儿 @BTV李向显
1,大家这么觉得梨子就很开心啦~[嘻嘻][爱你]
0,你知道的太多啦，小盆友~~[泪]
1,//@FCC韩健刚：回复 @锦翠samduan:这是享受云门露台最好的季节，这个季节里最好的时间段就是午后1点左右哈！盆友们[哈哈][哈哈][哈哈] //@锦翠samduan:好！[鼓掌][鼓掌][鼓掌][鼓掌]
0,#考考你的咖啡经#我基本都不会，基本靠猜！[晕]//@?俊豪CoffeeMaster:最後一?我不?[?][抓狂][委屈]
0,//@长安卖炭翁:[伤心] //@铁铁999: 我们把公民的权利牢牢的关在了笼子里。
0,[困]哎哟，特例么π_π //@蛀?momo:其实是A啦~A也有特例么！  //@旅游世界-畅想:[抓狂] 我是典型的A型，我觉得吧，默默时B吧[乐乐]
1,庆祝酒店150周年华诞，展现酒店非凡文化遗产，已被列为国家重点文物保护单位的天津利顺德大饭店将为您倾力呈现总厨特色佳肴，从天津英租界文化汲取的灵感，采用纯正的英式烹饪手法，定会令您沉醉于英国传统美食及英国独特风味。心动不如行动，赶快来品尝吧！[太开心]
0,貌似我也无敌了！ //@极地小狐狸_Chen:晕死 加上你那两条 我真的无敌了…(↑o↑) //@罗贝贝:10.手指被铁门夹住，指甲差点掉下来。11.太专注讲话撞到水泥白墙. 12.没看到透明玻璃墙，一脸装上去。[泪]
0,Ill always love you...冠军欧洲搞的还挺煽情[泪]
0,童年看书也用煤油灯，熬夜做作业后起床，发现两个鼻孔漆黑^_^[泪]
1,猜对的人不多，正确答案在我们春节杭州出发澳洲线路里面找哦[嘻嘻] http://t.cn/zj9t4Dy
1,一看没啥生意[哈哈] //@玩美煮艺:抢饭碗
1,准备爬爬长城去。[嘻嘻]
1,额???将就看吧???//@鸣乐汇翟琼: 小龙，咱能换个帅气滴头像么！？//@鸣乐汇许玉龙: //@鸣乐汇翟琼: =皿=[嘻嘻]
0,实在不想看最强音这个烂节目，不过昨天Eason终于有唱，我今天网上赶紧补看一下~居然在节目最后的最后！不过值得了~~~好久不见……超级超级深情[心][心][心]要不要这么棒嘛！[鼓掌][鼓掌][鼓掌]感人~~~[泪]
0,@Garrison2002 大猩猩快来微博吧//@茉莉香片1982: [泪][泪]回来就各自苦逼了 //@靓靓happiness:我回来还没空弄照片呢~回来就加班不断[泪][抓狂] //@茉莉香片1982: 果然很悲催[泪] 更悲催的是，你照片还没给我发[怒]//@张晓蕊rry2:世界上悲催的是你要@他，他不上微博 //@茉莉香片1982:[偷笑]@化外狂封
0,短短几十米，三起事故[晕]
1,今天天气不错[嘻嘻]
0,好后悔没去[泪] //@_小旭哥_:坏事做尽做番d好事啦[偷笑][酷]
0,好不容易放假过年了，我却梦见比现实还严竣的催稿与改稿，难度大极其焦虑，一晚上不知道怎么办，刚刚开始动笔四个字，闹钟响了[泪][泪][泪]
0,最郁闷的叫醒服务是啥？电钻！您钻就钻吧，位置还就在我床头墙壁的那头，中间加上各种敲打！您敲就敲吧，还一点儿节奏都没有！塞上耳塞用枕头蒙住头，还是感觉被钻的是自己的脑袋。爬起来说不睡了吧，他还就停了，赶快扑回床上，他好像看见了似的马上又开始了！有过类似经历的童鞋，求抱头痛哭啊[泪]
0,#可言可语#昨天可可放学回来，自言自语：我不想要妈妈死，我不要妈妈去天堂。我认真看她：我不会死，我会一直陪着你。可可一本正经的说：妈妈，如果你去了天堂，你要等我，等我也去了天堂，你赶紧投胎，然后把我再生出来，我还做你的女儿。妈妈，我最爱跟你在一起。这丫头，弄得我眼泪哗哗。[泪][爱你]
0,[抓狂]//@李颖:越解释越悲伤。。。@凉风峰 @i玉琰 还有我自己！[汗]//@西山清雪:[哈哈][哈哈] //@娜姐很闹挺: 转发微博
0,恩，看了一眼，没什么人用，组织方式也一般，UI就不用说了，还是做网站的思路。。。//@高祯祥: 数据太少了[晕]
0,景更有味道了 但还是不要这样吧[泪]//@老榕:[汗]西湖面积大了好多...
1,额娘好想她呀！！美子~~[哈哈][赞]
0,还记得当年落日黄昏下，闫导带领我们一路摄取湖光山色美景，车子上神秘园音乐缭绕，寂静的园林如诗如画如梦，把一车人都迷醉了。//@一阵风没了:原来的人水相依为凭栏远眺了，有一天还会拆掉。 //@李黛黛:今天在昆明湖西堤景明楼附近看到湖中有两只白天鹅，可惜没带像机[失望][[抓狂]
0,//@没大没小的老北京: //@国安老球迷辣笔小辛: [怒]
0,[抓狂][抓狂]品大董的＂九转大肠＂！
0,2013年一共飞了94个航段，比2012年多了近1/4，其中国航71个，乘坐B-2064飞了3次，是去年乘坐次数最多的一架飞机，这架飞机我有记载的一共坐过8次。可惜我拍了这么多年飞机，这架飞机只在2007年拍到过一次背影，还不清楚。。。[泪]@波音 @中国国际航空 @王玉奎 @海上飞行家 @超侧卫
0,@RubyWu的想瘦人生 @猫奴白手手 //[泪][泪][泪]
0,同学们，明天我登船了[泪]
1,人才呀[哈哈] //@孳雨：哈哈~
1,名言3.终于知道网上哪来这么多长腿MM了，不用PS，买个广角镜头吧[哈哈]
1,刚下飞机，听到这么爽的新闻，不过这新闻来迟了点。希望今后多多听到这类大快朵颐的消息！[鼓掌]
1,给没看到的同学们顶上来[lxhx变化]再解释一下，名额由网易女人抽取，点击链接进入网易女人论坛，按照提示进行报名[din推撞]http://t.cn/zTHFqV6烘焙课堂: 这个绝对是福利！~[偷乐] 想参加的速度报名咯~[爱你]
1,我是背影杀手//@孤独患者0705: 我也在上面呀。哈哈 //@玳瑁_df9:继续得瑟，决不松懈[嘻嘻] //@镜享人生-重庆:@-LynnWang- @-Blackboy- @阿肋本人 @玳瑁_df9 @Barbra-One @飞得高16 @喀什子文 @胖娃焦的很 @伍丹hope @心在游历 @渝人制造 @鄢菊秋 @lily缅 @孤独患者0705 @吕一品718
1,[爱你] //@Victorou812:回复@黑米粒:速度马克去@RolLeica_Ann //@黑米粒:@新浪旅游@一图一世界@海鹏鹏@realchi@贵州省旅游局@梵净山景区@旅评网@Victorou812
0,[泪]//@筑成世方:[汗][吃惊]
1,不是物质的问题，是夸张的问题，自己写短片剧本，镜头感真强啊，这是要拍电影[泪]//@binshen:找个更物质的撬了她准老公呗[嘻嘻]
1,//@光头蒙男: //@楚钊btv:[哈哈] // @zhaomalele ： @范范范?琪  // @Jack_Liu在北京 : // @李林David ：[偷笑]
1,[偷笑] //@shanshan4585:@刘_培 美哦[哈哈][哈哈][花心][花心]
0,[泪]他在天堂会很快乐 //@大北京的兰色火焰_天普王://@九五----?: //@创意工坊: 生命有时真的很脆弱，我们都要用心过好每一天！
0,//@民间治堵人陈哲宏: //@抛语引砖:土匪的行为[怒]
1,这照片是谁家的孩子啊？太欢乐了[哈哈]//@出版人七七未央: [笑哈哈]//@杨沐春涓: [思考]
